Automobile ID,Fuel ID,Fuel Configuration ID,Manufacturer ID,Weight Class ID,Category ID,Model,Model Year,City Range,Highway Range,City Fuel Economy,City Fuel Economy Units,Highway Fuel Economy,Highway Fuel Economy Units,City Gas Fuel Economy,Highway Gas Fuel Economy,Transmission Type,Engine Type,Engine Size,Engine Cylinder Count,Engine Description,Battery Type,Battery Voltage Amps,110v Charge Time,220v Charge Time,Warranty Info,Ordering Info,Description,Comments,Manufacturer,Manufacturer URL,Fuel Code,Fuel,Category,Fuel Configuration Name
62,3,1,219,"",27,Crown Victoria,2000,"","",15.0,mpgge,22.0,mpgge,"","","electronic, 4-speed automatic","",4.6 L,8,"","","","","","","",Ford's compressed natural gas Crown Victoria is a state-of-the-art       AFV that builds on Crown Victoria's reputation       as an exceptional full-size sedan.  It is a   CARB-certified     ultra low emission vehicle.,"",Ford,http://www.fordvehicles.com,CNG,CNG - Compressed Natural Gas,Sedan/Wagon,Dedicated
64,3,1,219,"",9,Econoline E-250,2000,"","",11.0,mpgge,14.0,mpgge,"","",electronic 4-speed automatic,Triton,5.4 L,8,"","","","","","","","The Ford Econline is one of the Ford E-Series vans and is   available as E-250 and E-250 Extended Van, E-350 Super   Duty and Super Duty Extended Van, E-350 Super Duty Wagon and   Super Duty Extended Wagon.  It is a full-size van that   runs on compressed natural gas (CNG). Prices quoted here are for E-250 van.","",Ford,http://www.fordvehicles.com,CNG,CNG - Compressed Natural Gas,Van,Dedicated
581,3,1,219,"",9,Econoline E-350,2000,"","",11.0,mpgge,14.0,mpgge,"","",electronic 4-speed automatic,Triton,5.4 L,8,"","","","","","","","The Ford Econline is one of the Ford E-Series vans and is available as E-250 and E-250 Extended Van, E-350 Super Duty and Super Duty Extended Van, E-350 Super Duty Wagon and Super Duty Extended Wagon. It is a full-size van that   runs on compressed natural gas (CNG). Prices quoted here are for E-250 van.","",Ford,http://www.fordvehicles.com,CNG,CNG - Compressed Natural Gas,Van,Dedicated
35,3,1,219,"",25,F-150,2000,"","",11.0,mpgge,15.0,mpgge,13.0,16.0,"4-speed automatic, overdrive",Triton modular,5.4 L,8,"","","","","","","",The 2000 F-Series Natural Gas Vehicle (NGV) comes in      F-150 Regular Cab 4x2 model powered by the   5.4-liter   natural gas Triton V8 with electronically controlled     4-speed automatic overdrive transmission.,"",Ford,http://www.fordvehicles.com,CNG,CNG - Compressed Natural Gas,Truck,Dedicated
66,55,3,219,"",25,F-150,2000,"","","","","","","","",automatic,Triton modular,5.4 L,8,"","","","","","","","The Ford F-Series is offered as a bi-fuel propane (LPG)     pickup   in the 2000 model year.  It has two separate   fuel   systems, allowing it to run on either propane or   gasoline.     Engines are specially upgraded for durability     when using fuels like propane.   The F-Series   bi-fuel   propane is offered in the F-150   Regular Cab   4x2 (shown   here) and 4x4 as well as the  F-250 Regular   Cab 4x2,   4x4 and SuperCab 4x2, 4x4.","",Ford,http://www.fordvehicles.com,LPG,Propane,Truck,Dual/Bi-Fueled
61,3,3,219,"",25,F-150,2000,"","",15.0,mpg,16.0,mpg,"","",automatic,Triton modular,5.4 L,8,"","","","","","","","The Ford F-Series is offered as a bi-fuel compressed natural gas  (CNG)     pickup   in the 2000 model year.  It has two separate   fuel   systems, allowing it to run on either CNG or   gasoline. The F-Series   bi-fuel  CNG is offered in the F-150   Regular Cab   4x2 (shown   here) and 4x4 as well as the SuperCab 4x2 and 4x4, with 7700 payload group.","",Ford,http://www.fordvehicles.com,CNG,CNG - Compressed Natural Gas,Truck,Dual/Bi-Fueled
65,55,3,219,"",25,F-Series Super Duty,2000,"","","",mpg,"",mpg,"","",4-speed automatic,Triton,6.8 L,10,"","","","","","","","The Ford Super Duty F-Series Chassis Cab is one of the Ford F-Series medium duty trucks.  It   is a full-size bi-fuel truckn which runs on either propane   or gasoline fuel with automatic switching when the propane   level is low. Available in F-350, F-450 and F-550 Chassis Cab. Prices quoted here are for F-350 4x2","",Ford,http://www.fordvehicles.com,LPG,Propane,Truck,Dual/Bi-Fueled
73,41,1,219,"",25,Ranger EV-NiMH PbA,2000,"","",38.0,kWh/100miles,44.0,kWh/100miles,19.0,26.0,single-speed,"","","","",Nickel-Metal Hydride or PbA,8 volts,"",6-8 hours,"","","The 2000 Ranger EV is offered with 2 battery options:  Lead-Acid     (PbA)  and Nickel Metal Hydride (NiMH).  The   NiMH   battery pack is lighter than   the lead acid version,     enabling the NiMH Ranger EV to   carry an improved   payload   (up to 1250 lbs.). Price quoted is lead-acid   batteries","",Ford,http://www.fordvehicles.com,ELEC,Electric,Truck,Dedicated
59,11,5,219,"",25,Ranger FFV,2000,"","",12.0,mpgge,16.0,mpgge,17.0,22.0,4-speed automatic w/overdrive,"",3.0 L,"","","","","","","","","The 2000 Ranger FFV runs on ethanol (E85), gasoline or any   blend of the two.  The Ranger FFV is available in regular   and super cab, 4x2 and 4x4, with either automatic   4-speed overdrive transmission or manual 5-speed transmission.","",Ford,http://www.fordvehicles.com,E85_GSLN,Ethanol (E85),Truck,Flexible Fuel
60,11,5,219,"",27,Taurus FFV,2000,"","",14.0,mpg,19.0,mpg,19.0,26.0,automatic,"",3.0 L,6,"","","","","","","",This LX model ethanol Taurus is a mid-size sedan. It is   an advanced flexible-fuel vehicle (FFV) and operates on   either ethanol (E-85) or unleaded gasoline which can be   combined in the tank.,"",Ford,http://www.fordvehicles.com,E85_GSLN,Ethanol (E85),Sedan/Wagon,Flexible Fuel
580,41,1,219,"",27,Th!NK City-sel mrkts,2000,"","","",mpgge,"",mpgge,"","","",Three-phase AC induction,"","","",NiCd,114,6 hrs,"","",The Th!nk City is not yet in production. Call your regional Ford representative for the latest information on Th!nk City production projections.,"","",Ford,http://www.fordvehicles.com,ELEC,Electric,Sedan/Wagon,Dedicated
577,41,1,317,"",27,EV1-Lead Acid,2000,"","",26.0,kWh/100miles,26.0,kWh/100miles,"","",single speed w/dual reduction,"Three Phase, Alternating Current, AC Induction","","","",Lead acid,312 V,22-24 hrs,5.5-6 hrs,"","","Electric Powered, Zero emission vehicle powered by a lead-acid battery.","",General Motors EV,"",ELEC,Electric,Sedan/Wagon,Dedicated
576,41,1,317,"",27,EV1-NiMH,2000,"","",34.0,kWh/100miles,30.0,kWh/100miles,"","",single speed w/dual reduction,"","","","",Nickel - Metal Hydride,343,"",6-8 hrs,"","","Electric Powered, Zero emission vehicle powered by a nickel-metal     hydride battery.","",General Motors EV,"",ELEC,Electric,Sedan/Wagon,Dedicated
69,3,3,213,"",25,GMC Sierra,2000,"","",12.3,mpgge,22.1,mpgge,12.3,22.1,4-speed automatic,Vortec 5700 V8,5.7 L,8,"","","","","","","","GMC Sierra, 3/4-ton,  pickup with a regular       cab, is available in 4x2 or 4s4.  GMC's innovative alternative fuel vehicle,   the Sierra Bi-Fuel   Pickup truck, operates on Compressed       Natural Gas (CNG), then switches over to regular     gasoline   when the CNG tank is empty.  The CNG   tank isn't   just   an add-on, it's part of an integrated   fuel system   designed   specifically to maximize the   performance   of Sierra's   Vortec 5700 V8 engine","",GMC,http://www.gmc.com,CNG,CNG - Compressed Natural Gas,Truck,Dual/Bi-Fueled
70,3,3,213,"",25,GMC Sierra Crew Cab,2000,"","","",mpgge,"",mpgge,"","",4-speed automatic,Vortec 5700,5.7 L,8,"","","","","","","","GMC's innovative alternative fuel vehicle, the     Sierra Bi-Fuel 4x4 Crew Cab Pickup, operates on Compressed     Natural Gas (CNG), then switches over to regular   gasoline   when the CNG tank is empty.  The CNG tank isn't   just   an add-on, it's part of an integrated fuel system   designed   specifically to maximize the performance   of Sierra's   Vortec 5700 V8 engine","",GMC,http://www.gmc.com,CNG,CNG - Compressed Natural Gas,Truck,Dual/Bi-Fueled
85,11,5,213,"",25,Sonoma FFV,2000,"","",17.0,mpg,22.0,mpg,17.0,22.0,4-speed automatic/5 spd manual,Vortec 2200,2.2 L,4,"","","","","","","","The GMC Sonoma is available in either a 5-speed manual        transmission with overdrive, or a 4-speed automatic.    2WD Regular and Extended Cab, and 2WD Regular Cab Long   Box.","",GMC,http://www.gmc.com,E85_GSLN,Ethanol (E85),Truck,Flexible Fuel
56,3,1,209,"",27,Civic GX,2000,"","",28.0,mpg,34.0,mpg,28.0,35.0,"electronic, 4-speed automatic",SOHC VTEC-E,1.6 L,4,"","","","","","","","4-door compact sedan, dual air bags","",Honda,http://automobiles.honda.com,CNG,CNG - Compressed Natural Gas,Sedan/Wagon,Dedicated
80,45,9,209,"",27,Insight,2000,"","",61.0,mpg,70.0,mpg,20.0,26.0,"",VTEC E Lean Burn,"",3,"",Nickel-metal hydride,144,"","","","","","",Honda,http://automobiles.honda.com,HYBR,Hybrid Electric,Sedan/Wagon,Hybrid Electric
575,11,5,229,"",25,B3000 FFV,2000,"","",12.0,mpgge,16.0,mpgge,17.0,21.0,A/T 5 Speed overdrive,SOHC 60 degree V6,3.0,6,"","","","","","","","A light duty flex-fuel pickup with a 3.0 liter, V6 Engine. This flex-fuel vehicle is offered as a Cab Plus 4 door 4*4.","",Mazda,http://www.mazdausa.com,E85_GSLN,Ethanol (E85),Truck,Flexible Fuel
81,41,1,217,"",27,Altra EV,2000,"","",26.0,kWh/100miles,29.0,kWh/100miles,0.0,0.0,transaxle w/2-stage gear set,"","",0,"",Lithium-ion,345V,"",5 hours,"","",The Nissan Altra EV is a four-passenger     electric van   powered by lithium-ion battery technology.,"",Nissan,http://www.nissanusa.com,ELEC,Electric,Sedan/Wagon,Dedicated
78,11,5,315,"",9,Plymouth Voyager FFV,2000,"","",13.0,mpg,18.0,mpg,18.0,25.0,4-speed automatic,"",3.3 L,6,"","","","","","","",E85 capability is standard on this Flexible Fuel 4-speed       automatic transmission Minivan. All vehicle equipped       with the optional 3.3-liter V6 engine are ethanol       (E85) compatible.,"",Plymouth,https://www.fleet.chrysler.com/fleetcda/fleetus?pageid=28,E85_GSLN,Ethanol (E85),Van,Flexible Fuel
83,41,1,319,"",25,Flash,2000,"","","","","","",0.0,0.0,"single-speed, fixed ratio","","","","","Sealed, maint.-free, lead-acid",144V nominal,6 hours,3 hours,"","","All-electric, emission-free, micro pickup truck.  Direct     drive  and regenerative braking, AM/FM stereo radio,   bias-ply   tires.","",Solectria,http://www.solectria.com,ELEC,Electric,Truck,Dedicated
84,41,1,319,"",27,Force NiCd PbA NiMH,2000,"","",13.7,kWh/100miles,"",kWh/100miles,30.0,34.0,"single-speed, fixed ratio","","","","",Nickel Cadmium,156V nominal,0,6 hours,"","","All-electric available with Lead Acid, Nickel Cadmium or Nickel Metal hydride batteries, emission-free, 4-passenger, 4-door sedan.        Automatic  Direct-Drive and regenerative braking,   range-power     control,  dual airbags, power-assist brakes,     electric   heater/defroster.","",Solectria,http://www.solectria.com,ELEC,Electric,Sedan/Wagon,Dedicated
58,3,1,221,"",27,Camry,2000,"","","","","","","","",4-speed automatic,16-valve DOHC,2.2L,4,"","","","","","","",4 door sedan,"",Toyota,http://www.toyota.com,CNG,CNG - Compressed Natural Gas,Sedan/Wagon,Dedicated
574,45,9,221,"",27,Prius,2000,"","",52.0,mpg,45.0,mpg,"","",ECVT,(DOHC)16 valve with (VVT-i) and electric permanent magnet,1.5 liter,4,"",Nickel-metal hydride,273.6,"","","","","The Prius is a gasoline-electric hybrid vehicle that can travel up to 615 miles on a single tank of gas. Although it does not comply with EPACT, the Prius does satisfy Super Ultra Low Emission Vehicle (SULEV) standards. Available with an electronically controlled continuously variable transmission (ECVT), Prius seats up to 5 passengers.","",Toyota,http://www.toyota.com,HYBR,Hybrid Electric,Sedan/Wagon,Hybrid Electric
82,41,1,221,"",29,RAV4-EV,2000,"","",29.0,kWh/100miles,37.0,kWh/100miles,22.0,26.0,single speed,"","","","",Nickel-metal hydride,288V,0,6-8 hours,"","",Toyota is marketing an electric version of its 4-door RAV4   sports-utility vehicle to fleet users.  The RAV4-EVs   will be among the first mass-produced vehicles to use   advanced nickel-metal hydride batteries.,"",Toyota,http://www.toyota.com,ELEC,Electric,SUV,Dedicated
45,3,3,215,"",27,Chevrolet Cavalier,1999,124,162,20.0,mpgge,26.0,mpgge,22.0,26.0,3-speed automatic,Gasoline L4,2.2 L,4,"","","","","","3-yr./36,000 mile GM standard New Vehicle Limited Warranty      ","","The Bi-Fuel Chevrolet Cavalier sedan combines comfort and sporty styling with the advantages of environmentally conscious natural gas operation.  This alternative fuel vehicle operates on compressed natural gas (CNG), and switches over to gasoline when the CNG tank is depleted.  Cavalier also provides a comprehensive safety package including 4-wheel ABS brakes, dual air bags, and daytime running lamps.","",Chevrolet,http://www.chevrolet.com,CNG,CNG - Compressed Natural Gas,Sedan/Wagon,Dual/Bi-Fueled
46,3,3,215,"",25,Chevrolet C/K,1999,150,190,12.3,mpgge,22.1,mpgge,12.3,22.1,4-speed automatic,Vortec 5700,5.7 L,8,"","","","","","3-yr./36,000 mile GM standard New Vehicle Limited Warranty","","This hardworking four-wheel drive truck is ideal for businesses   required by legislation to integrate Alternative   Fuel or Low Emission Vehicles into their fleets.  The   bi-fuel system has been designed and developed by IMPCO   Technologies, Inc., to meet GM's strict fuel storage,   handling and control specifications and to maximize engine   performance.  The Chevrolet C/K Pickup also provides   a comprehensive safety package including 4-wheel ABS   brakes, driver air bag, and daytime running lights.","",Chevrolet,http://www.chevrolet.com,CNG,CNG - Compressed Natural Gas,Truck,Dual/Bi-Fueled
44,41,1,215,"",25,Chevrolet S-10 L/A,1999,47,35,45.0,kWh/100miles,41.0,kWh/100miles,16.0,21.0,single-speed,"","","","",lead-acid,312V,Not recommended,3.5-4 hours,"3-yr./36,000 mile warranty (2 year/20,000 mile - battery       only)","","This electric version of the Chevy S-10 pickup operates on lead-acid batteries and has dual air bags, air conditioning     and 4-wheel ABS brakes.","",Chevrolet,http://www.chevrolet.com,ELEC,Electric,Truck,Dedicated
53,41,1,215,"",25,Chevrolet S-10 NiMH,1999,96,"",94.0,kWh/100miles,86.0,kWh/100miles,16.0,21.0,single-speed,"","","","",Nickel - Metal Hydride,"",Not recommended,"","","","This electric version of the Chevy S-10 pickup operates             on nickel-metal hydride batteries and has dual   air bags, air     conditioning and 4-wheel ABS brakes.","",Chevrolet,http://www.chevrolet.com,ELEC,Electric,Truck,Dedicated
23,41,1,223,"",9,Epic Minivan,1999,96,90,67.0,kWh/100miles,73.0,kWh/100miles,20.0,26.0,single-speed,"","","","",nickel metal hydride,360 volts,"",8-10 hours,"","",The Epic Minivan is manufactured by Dodge and Plymouth and       is electric powered.,"",Chrysler,http://www.chrysler.com,ELEC,Electric,Van,Dedicated
598,11,5,223,"",9,Town and Country FFV,1999,"","",13.0,mpg,18.0,mpg,18.0,25.0,4-speed automatic,"",3.3 L,6,"","","","","","","",E85 capability is standard on this Flexible Fuel 4-speed automatic transmission Minivan. All vehicle equipped with the optional 3.3-liter V6 engine are ethanol (E85) compatible.,"",Chrysler,http://www.chrysler.com,E85_GSLN,Ethanol (E85),Van,Flexible Fuel
600,41,1,225,"",9,Caravan EPIC,1999,"","",67.0,kWh/100miles,"",kWh/100miles,"",26.0,single-speed,"","","","",nickel metal hydride,336,"",8-10 hours,"","",CA and NY lease to fleets only.,"",Dodge,http://www.dodge.com,ELEC,Electric,Van,Dedicated
48,11,5,225,"",9,Caravan FFV,1999,350,400,20.0,mpg,25.0,mpg,20.0,25.0,4-speed automatic,"",3.3 L,6,"","","","","","3-yr./36,000 mile warranty","",E85 capability is standard on this Dodge Flexible Fuel 4-speed automatic transmission Minivan. All vehicle equipped with the optional 3.3-liter V6 engine are ethanol (E85) compatible.,"",Dodge,http://www.dodge.com,E85_GSLN,Ethanol (E85),Van,Flexible Fuel
22,3,1,225,"",9,Ram Van,1999,200,260,0.0,"",0.0,"",15.0,17.0,4-speed automatic,CNG,5.2 L,8,"","","","","","","","This Dodge Ram Van is the new re-designed 2500 Wagon with   a dedicated CNG fuel system.  The standard seating arrangement accommodates eight people, but an optional four-passenger rear bench is available",Fuel economy figures for CNG fuel are to be determined and   are not available,Dodge,http://www.dodge.com,CNG,CNG - Compressed Natural Gas,Van,Dedicated
